CODGEO;SNHM19;SNHMC19;SNHMP19;SNHME19;SNHMO19;SNHMF19;SNHMFC19;SNHMFP19;SNHMFE19;SNHMFO19;SNHMH19;SNHMHC19;SNHMHP19;SNHMHE19;SNHMHO19;SNHM1819;SNHM2619;SNHM5019;SNHMF1819;SNHMF2619;SNHMF5019;SNHMH1819;SNHMH2619;SNHMH5019
174;12.874714415231;22.9843186222437;14.8233404769427;10.7828856012811;11.0730036494943;11.88255440055;20.2379024938279;13.699477987161;10.5856503491522;9.77477443544562;13.5992411749371;24.3376200406736;15.7199887053672;11.2640142034553;11.2857138139726;9.71724674265806;12.7529862503484;14.4193374304813;9.42607990063752;11.8004807443953;13.0214648704672;9.93045362174566;13.4347500317103;15.4896946198291
175;12.3707474760068;21.9782359392815;14.5301848100524;10.6953377625923;11.1026470122583;11.610868705698;20.2002266534539;13.5555680912732;10.5287416950846;9.86543731161236;12.8674109077386;22.9113104194126;15.2906727485713;11.2145672934798;11.317446975539;9.80119831662549;12.2974349123473;13.553384154469;9.65073270953747;11.5453219418455;12.4674925620692;9.89252093839045;12.7822269983735;14.3067733229041
181;13.9864769016504;24.3891810738299;15.0273430136768;11.0248077987458;11.3561616073452;12.5644381230145;20.8131627916414;13.8472484867587;10.8536488685156;10.3374748966101;14.9985894869062;26.0376103960154;15.9137479985986;11.4986245757122;11.5958151928058;10.1512333799735;13.689427454968;16.1217369701486;9.92470806718242;12.4903639571876;13.7067912896406;10.3082934245928;14.5353032696631;17.8924278317161
182;12.6716022519022;23.2710353798775;14.7120069580329;10.492497312802;11.2531665360527;11.6293435005327;20.0488836470806;13.595895223837;10.3052858301389;10.3036765888036;13.3528994100768;24.7770209721606;15.6031784782269;11.0314751992836;11.4631160913271;9.76715310975067;12.6059067836761;13.7897688051601;9.53142542232471;11.6355131608495;12.2931984265812;9.91362333546072;13.2344945638417;14.8031393745527
183;13.174691212285;22.4919740454231;14.8872730210033;10.7383949931631;11.7142455991922;11.8572041981398;19.5849119129381;13.5652237323648;10.633874703892;10.4039608562696;14.0143887689958;23.6685853177839;15.8205691463387;11.0419637942706;12.0551010554195;10.2163610249719;13.0254530366304;14.5218288825126;9.8817091376417;11.85113909676;12.5332181952973;10.4341473880975;13.747553954038;15.8807230579386
191;13.6172436965208;23.6153399935469;14.9932912018037;10.6785275202453;11.4269279791289;12.3266071512226;20.5030296237408;13.753139576459;10.4571115605623;10.5554062948239;14.5333232073385;25.2608010786868;15.9282117000385;11.2887936364871;11.6326391545978;10.0683907185512;13.4891736564859;15.2133224178097;9.66280990445917;12.3538204756383;13.1716995382634;10.3371423182608;14.2812642275749;16.7584983524849
192;12.8565164526856;21.9201607095262;14.2655788814555;10.5740768640218;11.1242833217095;11.9342419118626;19.4860122264259;13.5146904553104;10.4145739942512;10.1248655512182;13.5109367735744;23.2120114216872;14.8507210225256;11.017808035087;11.3131515466468;9.72665799286815;12.7024142806846;14.2220078703118;9.56757895910458;11.7787491064373;12.9392806763981;9.83016732837007;13.3335072539876;15.2361210431879
193;12.3264895872232;20.9270117070249;14.6092696194189;10.588701278591;10.9169330495439;11.5599736313857;18.6803999796894;13.6979576391148;10.4408267338067;9.89343459908714;12.8704453430504;22.0852868297637;15.3984994288455;11.0085764031898;11.1688598306855;9.75971632810892;12.1350760090172;13.6375130709163;9.59564813316345;11.4656463008244;12.3909478392522;9.87401559764078;12.5833676043462;14.6322422315114
211;14.4195371083564;25.3874870846273;15.2429016083239;11.2505225218226;11.8860417024804;12.8759279395208;21.3924248481854;14.1961088869726;11.0158010640816;10.5718512857047;15.5441566635178;27.4123117795581;16.1093509646837;11.9478818889162;12.19765350726;10.1087634644555;14.2874159837167;16.4415962722974;9.78219153068251;12.9312506866885;13.9558856381752;10.3353727466984;15.2905669477141;18.2246193647765
212;14.6883445948955;24.5867148924038;15.1928252113487;11.1612375931788;11.711838410969;13.311626856412;21.5051748695208;14.0975857726796;10.9635523171698;10.6051706239683;15.7062485610188;26.2906541020546;16.1227135570739;11.6020884834252;11.950682384751;10.2649970452673;14.478344541593;17.4201482973711;9.8704977270691;13.3074454606639;15.0726828699364;10.585929154378;15.3149061334491;19.2295685200742
213;12.8191583813671;23.7092022266478;14.7233998031485;10.5736309364671;11.2816560633912;11.6094401393349;19.7628965591754;13.7199054962679;10.3685601593479;9.96676073184886;13.6215095166106;25.6428846772085;15.5470203605151;11.2595984396654;11.6369596121888;9.89030412451536;12.7027738232633;14.1076129603665;9.53825114743431;11.6052435223474;12.3131271573019;10.1179902432326;13.3921072703979;15.4374675825168
221;13.3393166255388;25.2953515325046;14.8330913872507;10.7936803901878;11.2294371780476;12.0623524616801;21.5939669409135;13.8426002172045;10.6128029808047;10.1269297675397;14.2931987242043;27.0108984794053;15.6262471808039;11.3125521332791;11.5419356573715;9.88876531059651;13.2907389160518;14.9435271758492;9.66410619234136;12.1493663217708;12.8500931132069;10.0567135842058;14.1248024389196;16.5956810917305
222;12.784751265197;23.3782729631486;14.8202127877365;10.7458884380679;11.1745837756348;11.8549602806031;20.6363149848298;13.8557235430054;10.5305952556598;9.98957216256719;13.4383248295559;24.7986906204073;15.6315932035639;11.3786288649418;11.4130217712273;10.0514376267249;12.6332124606994;14.3596931056704;9.67668481475233;11.8163918850136;12.8726418917023;10.3124577289051;13.1936027285682;15.4707639671758
223;14.4051892065243;24.8657008507215;14.5278261519185;10.6521336417432;10.8420410481484;12.6991400637747;22.2184295405986;13.8092317117805;10.5464715089198;9.86170118655964;15.5569967244821;25.7928626570433;15.1003814172568;10.8908619397825;11.0604923921063;9.88864177485661;13.8783797129214;17.2540550186875;9.74263207218587;12.5029201851715;14.1941306116974;9.98302956568516;14.8040943493297;19.3681866854039
224;13.2958706249405;24.1052239235178;15.0562657538314;10.8711330433333;11.3994921277488;12.2019820125785;20.8851381799356;13.8807178069596;10.7150403530595;10.4183305106316;14.0706329092137;25.782636912106;16.0297808856772;11.3093349076028;11.6674125619396;10.1772319993145;13.2250837115278;15.0294330118753;9.82328693650581;12.2077117587065;13.3268387929058;10.4172586858203;13.9460185069767;16.2599016997518
231;11.8823662351848;20.4064620187386;13.8313447469317;10.3762714126511;10.726040078623;11.405410646324;19.8371479832044;13.1062319382728;10.2136136312008;9.84291722785853;12.231731976238;20.7785136656765;14.4947021228862;10.8689517416272;10.8852749060998;9.70041296187795;11.7064301291186;12.9932662399405;9.52851793668942;11.2930436603392;12.1898058702439;9.81372636324306;11.9970980985228;13.6526665060855
232;12.4560438406642;21.0180653610348;14.2452051945545;10.4943858050314;10.8651997866023;11.7498755843538;18.7288045042578;13.6312418310235;10.3624611800131;9.51845570865442;12.9756015516091;22.3621538155944;14.8198141394749;10.8454560903371;11.0828968238953;9.78471074288623;12.2161507120282;13.939318977045;9.63872570779266;11.5799921681146;12.7884094480579;9.88491523064355;12.6686274159297;14.8686574977152
241;12.8297495154332;22.6875825694697;14.4786932766331;10.5704479778441;11.4300340664431;11.7972125614236;19.9348231089818;13.5844091735597;10.4817860584469;9.75230239351129;13.6445577996879;24.2315323307801;15.2829396650451;10.8218712990311;11.7320523507591;9.80985976126524;12.5738046485311;14.5511234054265;9.58951562973946;11.6558826028837;12.8759137563664;9.97453970237141;13.2794784389918;15.9810737801709
242;12.4645152535783;22.1680377899335;14.2406707686032;10.6225944318853;11.1992382644797;11.8597619755719;20.3582258589744;13.4863387170472;10.4964278473393;11.0062750658638;12.8993167299075;23.055618988385;14.9799989785572;10.9910770492896;11.2653054566542;9.7789126820369;12.3794046489033;13.4923528384109;9.64720622496575;11.8509225821311;12.5422484544796;9.86052177117738;12.7764054041613;14.1493432437172
243;12.925013823654;22.3466986205147;14.51214790156;10.7339744461486;10.9714052361353;12.0187392718997;19.6131788678328;13.6155781778058;10.5949561280868;9.79409001345446;13.583422151982;23.8384576513789;15.2616284169819;11.0907844769446;11.1988188381655;9.78467257033288;12.6417242364407;14.8392671526322;9.63892055464842;11.8107252435023;13.3826129416528;9.88715284189045;13.2331655271722;15.9630484197355
244;12.4517886696412;21.2031688821269;14.2381938965438;10.4443448124554;11.2867212366545;11.5745048661745;19.0702844192785;13.3027388892066;10.3256325518248;10.3986830071771;13.1031636247856;22.3332562515966;15.0812642936099;10.7275045623849;11.4919268764181;9.77487143576601;12.1902420453236;13.9310412929479;9.49319892119338;11.4195631425609;12.5492844183491;9.9646658143367;12.7536416872373;15.0257340473765
251;14.1896144920334;23.7522157063844;14.8184713559177;11.114494682834;11.7115091416646;12.813151034717;20.9257247331063;13.7579101047683;11.0145996756009;10.4188927168365;15.1653688122498;25.0876669489671;15.6824607567296;11.3434022535465;12.05110809693;10.1079635338273;14.1024287121053;16.4053834197698;9.73379842395673;12.8765528754243;14.158898263762;10.3804948276165;14.949517105073;18.0768793864539
252;14.0404981163191;24.4952919875463;15.0145108878539;10.8249580815236;12.0905215930044;12.4175929256751;21.4358609160837;13.7385714318772;10.7198781168951;11.2722179748504;15.0812619323571;25.5210920285864;15.8924270981866;11.1819490440311;12.360800465037;10.5837094049522;13.9110566257076;15.7281983006654;10.0383064182263;12.5510881819862;13.1186128292698;10.9594536079513;14.7694862722332;17.4128140316133
253;13.1782411286631;23.5084203008134;14.8864158330817;10.8451337514138;11.9272848025306;11.6143712224766;19.7147132467307;13.0217331907778;10.6746140871395;10.4188698245902;14.4936603453374;25.241634793328;16.5851781362483;11.4049614546927;12.4317598544256;10.1847578416021;13.29649290325;14.8496205986025;9.64446003242728;11.801917770375;12.4097398304989;10.616871857072;14.5642770172167;16.928070273829
261;13.5249973430556;22.6366227703906;14.7135502841669;11.0412360138765;11.4519753161489;12.2506205180744;20.0095121586487;13.4613580887758;10.7820797065449;10.25940841337;14.4278337119983;23.8467642663908;15.7456435020074;11.6934729923684;11.7488151945794;9.96333740598076;13.4074744355568;15.1496981476039;9.71456946536688;12.2511401222878;13.1849775302162;10.1368126546574;14.2126375151825;16.6051559126474
262;14.6271351944578;25.4355963012672;15.966442333233;10.938825379978;11.5734965277842;12.5864239185049;21.2158945160079;14.0648154230477;10.6103898685406;10.4449142774516;15.9623628833303;27.1562584145808;17.116876676433;11.8024334383333;11.8514292606897;10.2391197280238;14.3871384129323;16.880225994525;9.85884703667937;12.6220608344174;13.5950318479135;10.5050306377038;15.5196079140836;19.0706939331168
263;14.3521713646792;24.723984277213;15.1298986595274;11.2271742291368;11.6872987561572;12.8258243704643;21.4058999627761;13.9926283131564;10.9680886537665;10.7589361348167;15.4259089684659;26.1886153750874;16.0066422905946;11.8621235894054;11.9415834444696;10.2134854051894;14.2590857109636;16.477287998658;9.96702195661435;12.8841348477439;14.0160392757689;10.3989605355452;15.1959584702987;18.2911562590031
271;15.1739547702044;26.1601826621794;16.0661517184246;11.3365695027629;12.4931248278318;13.5720706248824;22.8478278491867;14.7339749873456;11.1732781627813;11.4294233828801;16.2198830324356;27.7628969330418;17.0024321005539;11.766668094974;12.7941059797119;10.3972628770581;14.9090033321725;17.6370957048945;10.0730197707723;13.6211233022892;14.8536996580907;10.6238723648907;15.7520827160906;19.3965089517977
272;14.4428003821577;24.8822251152175;16.145457341517;11.0985471202826;12.4971855674052;12.9390271559049;22.2361607597602;14.4117272846699;10.856541514067;11.2842532060134;15.4041166691125;26.2294523486665;17.3556922029171;11.8441908721571;12.7815077601077;10.2503797768994;14.3029524356437;16.3998141451933;9.88888351756567;12.9348435339437;14.1567462282911;10.4881519454398;15.1850741417188;17.7870774559653
273;14.2651761360395;24.9202603570791;15.6361329902734;11.1179754244341;11.6176354315975;12.9819022909972;21.8534029765743;14.5079513896566;10.9516133667312;10.4398669896366;15.1867389670793;26.537110729707;16.5605327751119;11.5182086948425;11.9481296862225;10.15146214275;13.9232402462541;16.7205246029166;9.86723775013649;12.7632051853649;14.76577766054;10.3708814011333;14.7389698258012;18.1558322270461
281;15.2828033264383;25.6233940715664;15.7096518286821;11.567214636122;12.1816689948627;13.7791731392869;22.37008119457;14.6581709470589;11.3689573519916;11.3522300245506;16.3185490059996;27.1826731094454;16.5400071819533;12.0380855041952;12.3802583026965;10.3916706838544;15.0448593553265;17.7799719716405;9.98123256115327;13.7731350988623;15.3385496554529;10.6903424130965;15.9200035625496;19.4299470961937
282;13.2360330858556;22.9598073142719;15.0680675213983;10.8085143812298;11.5836124767727;12.1890242087748;20.6626448339547;13.9722756345544;10.6182436141513;10.7019485436009;13.9114263722845;24.1117362984161;15.820422708382;11.3784082015702;11.8281658945796;10.2642314023521;13.106657155935;14.6746701616475;9.88748778214103;12.2173688184071;13.0068437321555;10.5128315249703;13.6705360621751;15.7837466543369
283;14.8901304387804;25.9524605221031;15.7937192328947;11.3245955595377;12.2855647418273;13.3659067003344;22.8372132759757;14.5717116360134;11.1749650533334;11.2676070372781;15.8742128369333;27.3058027529377;16.6868365627854;11.6785168053517;12.5153097704218;10.2524061463021;14.6414871144399;17.242067420815;9.93186035872729;13.3359883410207;14.8622668489679;10.4897212799326;15.4770105655036;18.732399146589
284;12.9793718495208;22.8877788054104;14.8215610494583;10.8259818896697;11.3775403996595;12.1375767098882;21.0702171927663;13.8241826097771;10.6795672255813;10.6811866127462;13.5936524065803;23.8970522263873;15.6236528676019;11.2164715587216;11.6248095427456;9.9643322160173;12.7849875055072;14.5554124628094;9.75051755030136;12.0028581607458;13.2844564178175;10.1264791513836;13.3232430381357;15.5877085408435
291;14.2605510392911;23.6576002291813;14.8445992771656;10.8478493934708;11.412632001072;12.8681847149927;20.9220369871961;13.8344197807817;10.7265779472924;9.89342340197132;15.3006986212148;25.0326628420791;15.7377609036897;11.1441921290031;11.6954038141107;10.1396782283913;14.2018559795806;16.4797084350031;9.79804780716047;13.0617921847283;13.8777102618634;10.4047249532078;15.0323677921645;18.5236789199054
